gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	iBAQ_W3110	iBAQ_W3110_cumulative_abundance	iBAQ_Step04	iBAQ_Step04_cumulative_abundance	iBAQ_Step05	iBAQ_Step05_cumulative_abundance	iBAQ_Step09	iBAQ_Step09_cumulative_abundance	iBAQ_Step10	iBAQ_Step10_cumulative_abundance
b0662	695101	696276	1	gene		695101	0	P75728				4.59165577905e-07			27.6104961939	2.33643266263e-05	0.131473698203	2.93210586873e-05	0.139506695788	8.06097626893e-06	0.134063257734	1.26973821882e-05	0.126419296862	8.67233455729e-06	0.125815604768
b0664	696430	696504	-1	gene		696430	0					4.59165577905e-07			27.6104966531	-8.1839794332e-07	0.13149706253	-3.56448835719e-07	0.139536016847	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0665	696542	696616	-1	gene		696542	0					4.59165577905e-07			27.6104971122	-8.1839794332e-07	0.131496244132	-3.56448835719e-07	0.139535660398	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0666	696664	696740	-1	gene		696664	0					4.59165577905e-07			27.6104975714	-8.1839794332e-07	0.131495425734	-3.56448835719e-07	0.139535303949	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0668	696756	696830	-1	gene		696756	0					4.59165577905e-07			27.6104980306	-8.1839794332e-07	0.131494607336	-3.56448835719e-07	0.139534947501	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0670	696865	696939	-1	gene		696865	0					4.59165577905e-07			27.6104984897	-8.1839794332e-07	0.131493788938	-3.56448835719e-07	0.139534591052	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0672	696963	697047	-1	gene		696963	0					4.59165577905e-07			27.6104989489	-8.1839794332e-07	0.13149297054	-3.56448835719e-07	0.139534234603	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0673	697057	697133	-1	gene		697057	0					4.59165577905e-07			27.6104994081	-8.1839794332e-07	0.131492152142	-3.56448835719e-07	0.139533878154	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
PM00662	697134	697163	-1	promoter	[b0664, b0665, b0666, b0668, b0670, b0672, b0673]	697134	0					4.59165577905e-07			27.6104998672	-8.1839794332e-07	0.131491333745	-3.56448835719e-07	0.139533521705	-0.0	0.134071318711	-0.0	0.126431994244	-0.0	0.125824277102
b0674	697513	699177	-1	gene		697513	0	P22106				4.59165577905e-07			27.6105003264	0.000289129530345	0.131490515347	0.000262112599849	0.139533165256	0.000205322388114	0.134071318711	0.000249875555655	0.126431994244	0.000688886585709	0.125824277102
PM00344	699178	699222	-1	promoter	[b0674]	699178	0					4.59165577905e-07			27.6105007856	-8.1839794332e-07	0.131779644877	-3.56448835719e-07	0.139795277856	-0.0	0.134276641099	-0.0	0.1266818698	-0.0	0.126513163688
b0675	699574	700326	-1	gene		699574	0	P0AF24				4.59165577905e-07			27.6105012447	0.000685666318225	0.131778826479	0.000334116872026	0.139794921407	0.000531488383674	0.134276641099	0.00048878871645	0.1266818698	0.000279799091073	0.126513163688
PM00345	700327	700352	-1	promoter	[b0675]	700327	0					4.59165577905e-07			27.6105017039	-8.1839794332e-07	0.132464492797	-3.56448835719e-07	0.140129038279	-0.0	0.134808129482	-0.0	0.127170658516	-0.0	0.126792962779
b0676	700374	701594	-1	gene		700374	0	P0AF20				4.59165577905e-07			27.6105021631	2.41116523198e-05	0.132463674399	3.31307963814e-05	0.140128681831	1.9896787161e-05	0.134808129482	3.15285675888e-05	0.127170658516	2.33811883525e-05	0.126792962779
PM0-9708	701595	702008	-1	promoter	[b0676]	701595	0					4.59165577905e-07			27.6105026222	-8.1839794332e-07	0.132487786052	-3.56448835719e-07	0.140161812627	-0.0	0.134828026269	-0.0	0.127202187084	-0.0	0.126816343967
b0677	701603	702751	-1	gene		702008	0	P0AF18				4.59165577905e-07			27.6105030814	0.00011535378313	0.132486967654	6.81930681694e-05	0.140161456178	5.44241801837e-05	0.134828026269	4.77852205606e-05	0.127202187084	6.63882680402e-05	0.126816343967
PM0-8185	702752	703175	-1	promoter	[b0677]	702752	0					4.59165577905e-07			27.6105035406	-8.1839794332e-07	0.132602321437	-3.56448835719e-07	0.140229649246	-0.0	0.13488245045	-0.0	0.127249972304	-0.0	0.126882732236
b0678	702811	703611	-1	gene		703175	0	P0A759				4.59165577905e-07			27.6105039997	0.000419342244363	0.132601503039	0.000288679446701	0.140229292797	0.000156117528975	0.13488245045	0.000145901889406	0.127249972304	0.000168074742777	0.126882732236
PM00058	703612	703708	-1	promoter	[b0675, b0676, b0677, b0678]	703612	0					4.59165577905e-07			27.6105044589	-8.1839794332e-07	0.133020845283	-3.56448835719e-07	0.140517972244	-0.0	0.135038567979	-0.0	0.127395874194	-0.0	0.127050806978
PM0-4621	703840	703943	1	promoter	[b0679]	703840	0					4.59165577905e-07			27.6105049181	-8.1839794332e-07	0.133020026885	-3.56448835719e-07	0.140517615795	-0.0	0.135038567979	-0.0	0.127395874194	-0.0	0.127050806978
b0679	703944	705890	1	gene		703944	0	P09323	PTS system N-acetylglucosamine-specific EIICBA component OS=Escherichia coli (strain K12) GN=nagE PE=4 SV=1	nagE	Cell inner membrane	0.03335284497	0.0301797792952	0.0296203065533	27.6105053772	0.000117845953348	0.133019208487	6.72335813474e-05	0.140517259346	8.88437843456e-05	0.135038567979	0.000110180120384	0.127395874194	9.8200845162e-05	0.127050806978
PM0-9716	705999	706092	1	promoter	[b0680]	705999	0					4.59165577905e-07			27.6438582222	-8.1839794332e-07	0.133137054441	-3.56448835719e-07	0.140584492928	-0.0	0.135127411763	-0.0	0.127506054314	-0.0	0.127149007823
b0680	706093	707757	1	gene		706093	0	P00962	Glutaminyl-tRNA synthetase OS=Escherichia coli (strain K12) GN=glnS PE=1 SV=3	glnS	Cytoplasm	0.106432650194	0.105214010707	0.101887359692	27.6438586814	0.000367734544097	0.133136236043	0.000349278227115	0.140584136479	0.000357876013124	0.135127411763	0.000399817425679	0.127506054314	0.000396583445714	0.127149007823
PM0-10382	708236	708333	1	promoter	[b0682, b0681]	708236	0					4.59165577905e-07			27.7502913316	-8.1839794332e-07	0.133503970587	-3.56448835719e-07	0.140933414706	-0.0	0.135485287776	-0.0	0.12790587174	-0.0	0.127545591269
b0681	708334	709740	1	gene		708334	0	P75733				4.59165577905e-07			27.7502917907	-8.1839794332e-07	0.133503152189	-3.56448835719e-07	0.140933058257	-0.0	0.135485287776	-0.0	0.12790587174	-0.0	0.127545591269
b0682	709790	710116	1	gene		709790	0	P75734				4.59165577905e-07			27.7502922499	-8.1839794332e-07	0.133502333791	-3.56448835719e-07	0.140932701808	-0.0	0.135485287776	-0.0	0.12790587174	-0.0	0.127545591269
b0683	710200	710646	-1	gene		710200	0	P0A9A9	Ferric uptake regulation protein OS=Escherichia coli (strain K12) GN=fur PE=1 SV=1	fur	Cytoplasm	0.176491837964	0.180745757545	0.180814916793	27.7502927091	0.000387963263367	0.133501515393	0.000611976809839	0.14093234536	0.000564283825067	0.135485287776	0.000624613867354	0.12790587174	0.000636049607602	0.127545591269
b4637	710639	710725	-1	gene		710646	0	A8DYP9				4.59165577905e-07			27.926784547	-8.1839794332e-07	0.133889478656	-3.56448835719e-07	0.141544322169	-0.0	0.136049571601	-0.0	0.128530485607	-0.0	0.128181640877
PM00348	710647	710723	-1	promoter	[b0683]	710725	1					4.59165577905e-07			27.9267850062	-8.1839794332e-07	0.133888660258	-3.56448835719e-07	0.141543965721	-0.0	0.136049571601	-0.0	0.128530485607	-0.0	0.128181640877
PM0-1441	710726	710829	-1	promoter	[b4637, b0683]	710726	0					4.59165577905e-07			27.9267854653	-8.1839794332e-07	0.13388784186	-3.56448835719e-07	0.141543609272	-0.0	0.136049571601	-0.0	0.128530485607	-0.0	0.128181640877
b0684	710935	711465	-1	gene		710935	0					4.59165577905e-07			27.9267859245	-8.1839794332e-07	0.133887023463	-3.56448835719e-07	0.141543252823	-0.0	0.136049571601	-0.0	0.128530485607	-0.0	0.128181640877
PM0-1442	711466	711521	-1	promoter	[b4637, b0683, b0684]	711466	0					4.59165577905e-07			27.9267863837	-8.1839794332e-07	0.133886205065	-3.56448835719e-07	0.141542896374	-0.0	0.136049571601	-0.0	0.128530485607	-0.0	0.128181640877
b0685	711605	711898	-1	gene		711605	0	P0AAU7				4.59165577905e-07			27.9267868428	6.84186290678e-06	0.133885386667	6.75822415271e-06	0.141542539925	6.79929588183e-06	0.136049571601	8.92462634846e-06	0.128530485607	7.04922041048e-06	0.128181640877
PM0-10247	711899	711939	-1	promoter	[b0685]	711899	0					4.59165577905e-07			27.926787302	-8.1839794332e-07	0.13389222853	-3.56448835719e-07	0.141549298149	-0.0	0.136056370897	-0.0	0.128539410233	-0.0	0.128188690097
b0686	712038	712802	-1	gene		712038	0	P75736				4.59165577905e-07			27.9267877612	0.000130217240369	0.133891410132	9.93796041389e-05	0.141548941701	9.40747035477e-05	0.136056370897	9.9119458691e-05	0.128539410233	9.4844657223e-05	0.128188690097
PM0-4684	712942	712986	1	promoter	[b0688, b0687]	712942	0					4.59165577905e-07			27.9267882203	-8.1839794332e-07	0.134021627372	-3.56448835719e-07	0.141648321305	-0.0	0.136150445601	-0.0	0.128638529692	-0.0	0.128283534754
b0687	712987	713532	1	gene		712987	0	P0AFY8	Protein seqA OS=Escherichia coli (strain K12) GN=seqA PE=1 SV=1	seqA	Cytoplasm	0.0457102718204	0.0436909256367	0.0463657132084	27.9267886795	0.000134248687736	0.134020808974	0.000166419229403	0.141647964856	0.000149750525471	0.136150445601	0.000167194955783	0.128638529692	0.000142442683951	0.128283534754
b0688	713558	715198	1	gene		713558	0	P36938	Phosphoglucomutase OS=Escherichia coli (strain K12) GN=pgm PE=1 SV=1	pgm	Cytoplasm	0.130157497527	0.140125248235	0.124917506445	27.9724989513	0.000391447412076	0.134155057662	0.000337589254525	0.141814384085	0.000340384305622	0.136300196126	0.000359998835357	0.128805724648	0.000354632258955	0.128425977438
b0689	715412	715906	1	gene		715412	0	P75737				4.59165577905e-07			28.1026564489	-8.1839794332e-07	0.134546505074	-3.56448835719e-07	0.14215197334	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0691	715947	716597	-1	gene		715947	0					4.59165577905e-07			28.102656908	-8.1839794332e-07	0.134545686676	-3.56448835719e-07	0.142151616891	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
PM0-8758	716598	716641	-1	promoter	[b0691, b0690]	716598	0					4.59165577905e-07			28.1026573672	-8.1839794332e-07	0.134544868278	-3.56448835719e-07	0.142151260442	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b4636	716721	716870	-1	gene		716721	0					4.59165577905e-07			28.1026578263	-8.1839794332e-07	0.13454404988	-3.56448835719e-07	0.142150903993	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0692	716946	718265	-1	gene		716946	0	P0AAF1				4.59165577905e-07			28.1026582855	-8.1839794332e-07	0.134543231482	-3.56448835719e-07	0.142150547544	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0693	718262	720460	-1	gene		718265	0	P24169				4.59165577905e-07			28.1026587447	-8.1839794332e-07	0.134542413084	-3.56448835719e-07	0.142150191096	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b4590	720583	720840	1	gene		720583	0	P46121				4.59165577905e-07			28.1026592038	-8.1839794332e-07	0.134541594686	-3.56448835719e-07	0.142149834647	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0694	721056	721733	-1	gene		721056	0					4.59165577905e-07			28.102659663	-8.1839794332e-07	0.134540776288	-3.56448835719e-07	0.142149478198	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0695	721730	724414	-1	gene		721733	0	P21865	Sensor protein kdpD OS=Escherichia coli (strain K12) GN=kdpD PE=1 SV=2	kdpD	Cell inner membrane	0.000417063291431	0.000465678351516	0.000466659480296	28.1026601222	-8.1839794332e-07	0.13453995789	-3.56448835719e-07	0.142149121749	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0696	724407	724979	-1	gene		724414	0	P03961				4.59165577905e-07			28.1030771855	-8.1839794332e-07	0.134539139492	-3.56448835719e-07	0.1421487653	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0697	724988	727036	-1	gene		724988	0	P03960				4.59165577905e-07			28.1030776446	-8.1839794332e-07	0.134538321094	-3.56448835719e-07	0.142148408851	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0698	727059	728732	-1	gene		727059	0	P03959				4.59165577905e-07			28.1030781038	-8.1839794332e-07	0.134537502696	-3.56448835719e-07	0.142148052403	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b4513	728732	728821	-1	gene		728732	0	P36937				4.59165577905e-07			28.103078563	-8.1839794332e-07	0.134536684299	-3.56448835719e-07	0.142147695954	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
PM00044	728822	728849	-1	promoter	[b4513, b0696, b0697, b0698]	728822	0					4.59165577905e-07			28.1030790221	-8.1839794332e-07	0.134535865901	-3.56448835719e-07	0.142147339505	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0699	729134	729340	1	gene		729134	0	P0AAU2				4.59165577905e-07			28.1030794813	-8.1839794332e-07	0.134535047503	-3.56448835719e-07	0.142146983056	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0700	729583	733776	1	gene		729583	0	P16918				4.59165577905e-07			28.1030799405	-8.1839794332e-07	0.134534229105	-3.56448835719e-07	0.142146626607	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0702	733776	734102	1	gene		733776	0	P0AAU5				4.59165577905e-07			28.1030803996	-8.1839794332e-07	0.134533410707	-3.56448835719e-07	0.142146270158	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0703	734133	735653	1	gene		734133	0					4.59165577905e-07			28.1030808588	-8.1839794332e-07	0.134532592309	-3.56448835719e-07	0.14214591371	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0704	735650	736219	1	gene		735653	0	P28915				4.59165577905e-07			28.103081318	-8.1839794332e-07	0.134531773911	-3.56448835719e-07	0.142145557261	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b4514	736445	736684	1	gene		736445	0					4.59165577905e-07			28.1030817771	-8.1839794332e-07	0.134530955513	-3.56448835719e-07	0.142145200812	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0705	736825	737961	1	gene		736825	0	P75741				4.59165577905e-07			28.1030822363	-8.1839794332e-07	0.134530137115	-3.56448835719e-07	0.142144844363	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0706	738092	738853	1	gene		738092	0	P28916				4.59165577905e-07			28.1030826955	-8.1839794332e-07	0.134529318717	-3.56448835719e-07	0.142144487914	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
PM0-10204	738920	739000	1	promoter	[b0708, b0707]	738920	0					4.59165577905e-07			28.1030831546	-8.1839794332e-07	0.134528500319	-3.56448835719e-07	0.142144131465	-0.0	0.136640580432	-0.0	0.129165723483	-0.0	0.128780609697
b0707	739001	739510	1	gene		739001	0	P24252				4.59165577905e-07			28.1030836138	7.12977384473e-06	0.134527681921	6.03612529125e-06	0.142143775017	1.47528738234e-05	0.136640580432	1.49434557382e-05	0.129165723483	1.50896279442e-05	0.128780609697
PM446	739421	739506	1	promoter	[b0708]	739510	1					4.59165577905e-07			28.103084073	-8.1839794332e-07	0.134534811695	-3.56448835719e-07	0.142149811142	-0.0	0.136655333306	-0.0	0.129180666939	-0.0	0.128795699325
b0708	739507	740925	1	gene		739510	0	P00914				4.59165577905e-07			28.1030845321	2.19333173373e-05	0.134533993297	2.66490330408e-05	0.142149454693	2.1890081143e-05	0.136655333306	3.28657159347e-05	0.129180666939	3.02020267386e-05	0.128795699325
b0709	741075	742556	-1	gene		741075	0	P75742				4.59165577905e-07			28.1030849913	-8.1839794332e-07	0.134555926614	-3.56448835719e-07	0.142176103726	-0.0	0.136677223387	-0.0	0.129213532655	-0.0	0.128825901352
PM0-8841	742619	742826	1	promoter	[b0714, b0713, b0712, b0711, b0710]	742619	0					4.59165577905e-07			28.1030854504	-8.1839794332e-07	0.134555108216	-3.56448835719e-07	0.142175747277	-0.0	0.136677223387	-0.0	0.129213532655	-0.0	0.128825901352
PM0-8842	742798	742826	1	promoter	[b0713, b0714, b0712, b0711, b0710]	742826	0					4.59165577905e-07			28.1030859096	-8.1839794332e-07	0.134554289818	-3.56448835719e-07	0.142175390828	-0.0	0.136677223387	-0.0	0.129213532655	-0.0	0.128825901352
b0710	742827	743570	1	gene		742827	0	P0AFP6				4.59165577905e-07			28.1030863688	0.000706731142023	0.134553471421	0.000664602660752	0.14217503438	0.000439611732073	0.136677223387	0.000443413332748	0.129213532655	0.000512174295353	0.128825901352
b0711	743593	744249	1	gene		743593	0	P0AAV4				4.59165577905e-07			28.1030868279	4.05994768362e-05	0.135260202563	1.08548512462e-05	0.14283963704	2.71332101392e-05	0.137116835119	2.14470855593e-05	0.129656945988	2.3698573024e-05	0.129338075647
b0712	744243	745175	1	gene		744249	0	P75745				4.59165577905e-07			28.1030872871	2.12807711308e-05	0.135300802039	2.23010239761e-05	0.142850491892	1.19192648534e-05	0.137143968329	1.95823268312e-05	0.129678393073	1.79255795019e-05	0.12936177422
b0713	745165	745899	1	gene		745175	0	P75746				4.59165577905e-07			28.1030877463	8.74802522271e-06	0.135322082811	5.6625515105e-06	0.142872792916	1.34201177642e-05	0.137155887594	8.90086073226e-06	0.1296979754	6.84514420331e-06	0.1293796998
b0714	745935	746726	1	gene		745935	0	P50465				4.59165577905e-07			28.1030882054	1.32914786975e-05	0.135330830836	9.67170851947e-07	0.142878455467	5.60308847904e-06	0.137169307711	1.13277867352e-05	0.129706876261	3.87335194431e-06	0.129386544944
b0715	746723	747769	-1	gene		746726	0	P75747				4.59165577905e-07			28.1030886646	-8.1839794332e-07	0.135344122314	-3.56448835719e-07	0.142879422638	-0.0	0.1371749108	-0.0	0.129718204048	-0.0	0.129390418296
b0716	747921	748982	-1	gene		747921	0	P75748				4.59165577905e-07			28.1030891238	-8.1839794332e-07	0.135343303917	-3.56448835719e-07	0.142879066189	-0.0	0.1371749108	-0.0	0.129718204048	-0.0	0.129390418296
b0717	748979	749707	-1	gene		748982	0	P75749				4.59165577905e-07			28.1030895829	7.59086638375e-06	0.135342485519	5.0906293524e-06	0.14287870974	2.08227123344e-05	0.1371749108	1.49434557382e-05	0.129718204048	9.08401997544e-06	0.129390418296
b0718	749722	752169	-1	gene		749722	0	P75750				4.59165577905e-07			28.1030900421	-8.1839794332e-07	0.135350076385	-3.56448835719e-07	0.14288380037	-0.0	0.137195733512	-0.0	0.129733147503	-0.0	0.129399502316
b0719	752229	752795	-1	gene		752229	0	P37909				4.59165577905e-07			28.1030905013	-8.1839794332e-07	0.135349257987	-3.56448835719e-07	0.142883443921	-0.0	0.137195733512	-0.0	0.129733147503	-0.0	0.129399502316
b0720	753185	754468	-1	gene		753185	0	P0ABH7	Citrate synthase OS=Escherichia coli (strain K12) GN=gltA PE=1 SV=1	gltA	Cytoplasm	0.762489394257	0.770315388239	0.783096084358	28.1030909604	0.00137559408915	0.135348439589	0.00159520532539	0.142883087472	0.00124851376541	0.137195733512	0.00160291438675	0.129733147503	0.00154084883848	0.129399502316
PM00148	754469	754767	-1	promoter	[b0720]	754469	0					4.59165577905e-07			28.8655803547	-8.1839794332e-07	0.136724033678	-3.56448835719e-07	0.144478292797	-0.0	0.138444247278	-0.0	0.13133606189	-0.0	0.130940351154
PM00143	754958	755176	1	promoter	[b0721, b0722, b0723, b0724, b0726, b0727, b0728, b0729]	754958	0					4.59165577905e-07			28.8655808139	-8.1839794332e-07	0.13672321528	-3.56448835719e-07	0.144477936348	-0.0	0.138444247278	-0.0	0.13133606189	-0.0	0.130940351154
b0721	755177	755566	1	gene		755177	0	P69054	Succinate dehydrogenase cytochrome b556 subunit OS=Escherichia coli (strain K12) GN=sdhC PE=1 SV=1	sdhC	Cell inner membrane	0.0228392923308	0.0198418986922	0.0203834276441	28.865581273	-8.1839794332e-07	0.136722396882	-3.56448835719e-07	0.1444775799	-0.0	0.138444247278	-0.0	0.13133606189	-0.0	0.130940351154
PM00350	755404	755559	1	promoter	[b0724, b0723, b0722]	755566	1					4.59165577905e-07			28.8884205654	-8.1839794332e-07	0.136721578484	-3.56448835719e-07	0.144477223451	-0.0	0.138444247278	-0.0	0.13133606189	-0.0	0.130940351154
b0722	755560	755907	1	gene		755566	0	P0AC44	Succinate dehydrogenase hydrophobic membrane anchor subunit OS=Escherichia coli (strain K12) GN=sdhD PE=1 SV=1	sdhD	Cell inner membrane	0.000517803316984	0.000809854617088	0.000626118639342	28.8884210245	5.83808233468e-05	0.136720760086	9.69387869904e-05	0.144476867002	0.000146925580138	0.138444247278	0.000225454618006	0.13133606189	0.000187678737346	0.130940351154
