gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	W3110_control	W3110_control_cumulative_abundance	W3110_cumate	W3110_cumate_cumulative_abundance	Step_06_control	Step_06_control_cumulative_abundance	Step_06_cumate	Step_06_cumate_cumulative_abundance	Step_07_control	Step_07_control_cumulative_abundance	Step_07_cumate	Step_07_cumate_cumulative_abundance	Step_11_control	Step_11_control_cumulative_abundance	Step_11_cumate	Step_11_cumate_cumulative_abundance	Step_12_lowOD_control	Step_12_lowOD_control_cumulative_abundance	Step_12_lowOD_cumate	Step_12_lowOD_cumate_cumulative_abundance	Step_15_control	Step_15_control_cumulative_abundance	Step_15_cumate	Step_15_cumate_cumulative_abundance	Step_16_control	Step_16_control_cumulative_abundance	Step_16_cumate	Step_16_cumate_cumulative_abundance	MGF-01_control	MGF-01_control_cumulative_abundance	MGF-01_cumate	MGF-01_cumate_cumulative_abundance	MGF-02_control	MGF-02_control_cumulative_abundance	MGF-02_cumate	MGF-02_cumate_cumulative_abundance
b1096	1153300	1154109	1	gene		1153300	0	P28305				4.59165577905e-07			49.553499496	5.40719668315e-06	0.195576384962	9.47880247316e-06	0.205323778328	3.79810250453e-06	0.202768673838	3.11228262683e-06	0.215913867424	4.78393527169e-06	0.197142549263	1.06194022066e-05	0.221279010132	3.98382911477e-06	0.206910768844	1.51911186789e-06	0.220223362867	9.20774229822e-06	0.203099963567	2.49091322109e-06	0.194739548614	5.131975536e-06	0.202124111005	4.45885492647e-06	0.198556414998	5.05675596765e-06	0.203018311918	5.0864270522e-06	0.214718439812	8.88957356539e-06	0.201458021282	7.54589659611e-06	0.222655920057	8.60364386176e-06	0.196297888181	9.08631893068e-06	0.209866655774
b1097	1154112	1155134	1	gene		1154112	0	P28306				4.59165577905e-07			49.5534999551	2.16743686483e-05	0.195581792159	1.75420501693e-05	0.20533325713	2.42591768655e-05	0.202772471941	1.63629852729e-05	0.215916979707	2.17859761716e-05	0.197147333198	1.19669630058e-05	0.221289629535	1.9414703949e-05	0.206914752673	1.82156330051e-05	0.220224881979	1.93918943922e-05	0.203109171309	1.18928764537e-05	0.194742039527	1.86158658733e-05	0.202129242981	1.04422038968e-05	0.198560873853	6.96552871652e-06	0.203023368674	1.09485464909e-05	0.214723526239	8.13468094143e-06	0.201466910856	1.45823704706e-05	0.222663465953	5.08093832225e-06	0.196306491825	1.1144085639e-05	0.209875742093
b1098	1155124	1155765	1	gene		1155134	0	P0A720				4.59165577905e-07			49.5535004143	4.0508560873e-05	0.195603466527	5.387084502e-05	0.20535079918	3.99295130485e-05	0.202796731118	5.43567468065e-05	0.215933342692	3.56259501271e-05	0.197169119175	5.2784550178e-05	0.221301596498	3.57763706927e-05	0.206934167377	4.90301673982e-05	0.220243097612	4.65284292018e-05	0.203128563204	2.89904428779e-05	0.194753932404	3.20396712908e-05	0.202147858847	3.55129289526e-05	0.198571316057	3.28612295163e-05	0.203030334203	3.96615261004e-05	0.214734474786	3.4682647531e-05	0.201475045537	4.40096210709e-05	0.222678048324	2.61299933148e-05	0.196311572764	4.68056617638e-05	0.209886886179
b1099	1155762	1156766	1	gene		1155765	0	P28631				4.59165577905e-07			49.5535008735	5.89519673511e-07	0.195643975088	1.97885540069e-06	0.205404670025	2.93229227705e-06	0.202836660631	1.28924277254e-06	0.215987699439	1.01095598519e-06	0.197204745125	2.90735387586e-06	0.221354381048	1.24551433621e-06	0.206969943748	2.91246601013e-06	0.220292127779	1.10494259576e-06	0.203175091633	2.47313123331e-07	0.194782922847	1.89542467009e-06	0.202179898518	1.69202510627e-06	0.198606828986	3.13120334671e-07	0.203063195433	2.62808340753e-06	0.214774136312	5.80674159452e-08	0.201509728184	2.31748467424e-06	0.222722057945	3.21338463142e-07	0.196337702757	2.32340204504e-06	0.20993369184
b1100	1156777	1157574	1	gene		1156777	0	P0AFQ7				4.59165577905e-07			49.5535013326	9.03392699963e-05	0.195644564608	6.90360417609e-05	0.205406648881	7.05868840051e-05	0.202839592923	7.57041107945e-05	0.215988988682	7.87019694498e-05	0.197205756081	6.70964249341e-05	0.221357288402	7.44953404295e-05	0.206971189262	6.05590733562e-05	0.220295040245	6.71232523578e-05	0.203176196575	8.33784216487e-05	0.19478317016	7.53772634813e-05	0.202181793943	5.59576711459e-05	0.198608521011	8.97277924968e-05	0.203063508553	5.39920533399e-05	0.214776764395	0.000105480804948	0.201509786252	5.60444838884e-05	0.222724375429	8.53163775121e-05	0.196338024095	5.87648758446e-05	0.209936015243
PM0-1302	1157626	1157868	1	promoter	[b1101]	1157626	0					4.59165577905e-07			49.5535017918	-0.0	0.195734903878	-0.0	0.205475684923	-0.0	0.202910179807	-0.0	0.216064692793	-0.0	0.19728445805	-0.0	0.221424384827	-0.0	0.207045684602	-0.0	0.220355599318	-0.0	0.203243319828	-0.0	0.194866548582	-0.0	0.202257171206	-0.0	0.198664478682	-0.0	0.203153236345	-0.0	0.214830756448	-0.0	0.201615267057	-0.0	0.222780419913	-0.0	0.196423340473	-0.0	0.209994780118
b1101	1157869	1159302	1	gene		1157869	0					4.59165577905e-07			49.5535022509	0.000160946979592	0.195734903878	0.000405282688449	0.205475684923	0.000169421166558	0.202910179807	0.000201883573948	0.216064692793	0.000124808755038	0.19728445805	0.00018842234154	0.221424384827	0.000112623757962	0.207045684602	0.000280026699043	0.220355599318	0.000528732044558	0.203243319828	0.000175387791254	0.194866548582	0.000173297541745	0.202257171206	0.000364192901209	0.198664478682	0.000145606290965	0.203153236345	0.000274839827222	0.214830756448	0.000143644777005	0.201615267057	0.000271417545742	0.222780419913	0.000147950983505	0.196423340473	0.000359702849976	0.209994780118
b1102	1159362	1161551	-1	gene		1159362	0	P16869	FhuE receptor OS=Escherichia coli (strain K12) GN=fhuE PE=1 SV=2	fhuE	Cell outer membrane	0.00226029106791	0.00250892153166	0.0036772237692	49.5535027101	3.08177376153e-06	0.195895850858	3.23627213045e-06	0.205880967611	1.38047184504e-06	0.203079600974	4.22609686968e-06	0.216266576367	3.14827077687e-06	0.197409266805	3.54954239109e-06	0.221612807168	4.20680397248e-06	0.20715830836	5.83594698627e-06	0.220635626017	1.04796670346e-07	0.203772051872	3.7690084361e-06	0.195041936373	2.98689196737e-06	0.202430468748	5.73823561526e-07	0.199028671583	9.67603563653e-07	0.203298842636	3.90761521621e-06	0.215105596276	1.91562553827e-06	0.201758911834	4.39015452822e-06	0.223051837459	4.52959170016e-06	0.196571291456	2.58432453037e-06	0.210354482968
PM0-2761	1161552	1161647	-1	promoter	[b1102]	1161552	0					4.59165577905e-07			49.5557630012	-0.0	0.195898932631	-0.0	0.205884203883	-0.0	0.203080981445	-0.0	0.216270802463	-0.0	0.197412415076	-0.0	0.221616356711	-0.0	0.207162515164	-0.0	0.220641461964	-0.0	0.203772156669	-0.0	0.195045705381	-0.0	0.20243345564	-0.0	0.199029245407	-0.0	0.20329981024	-0.0	0.215109503891	-0.0	0.201760827459	-0.0	0.223056227614	-0.0	0.196575821048	-0.0	0.210357067293
b1103	1161885	1162244	1	gene		1161885	0	P0ACE7				4.59165577905e-07			49.5557634603	0.000250142960755	0.195898932631	0.000326482061294	0.205884203883	0.000274161165154	0.203080981445	0.000380481699948	0.216270802463	0.000294604568279	0.197412415076	0.000406170070982	0.221616356711	0.000281872187792	0.207162515164	0.000461243799393	0.220641461964	0.000365805907135	0.203772156669	0.000201706935862	0.195045705381	0.000339005583627	0.20243345564	0.000288666762623	0.199029245407	0.000281697912092	0.20329981024	0.000394940408068	0.215109503891	0.000366299104076	0.201760827459	0.000438765825394	0.223056227614	0.000375457253758	0.196575821048	0.00042536294456	0.210357067293
b1104	1162247	1162624	1	gene		1162247	0	P75946				4.59165577905e-07			49.5557639195	3.32695548058e-06	0.196149075592	0.0	0.206210685945	1.27882474643e-06	0.203355142611	1.78680368116e-06	0.216651284163	2.3544801542e-06	0.197707019644	0.0	0.222022526782	2.80276115993e-06	0.207444387352	0.0	0.221102705764	9.65632253962e-07	0.204137962576	1.43571611462e-05	0.195247412317	6.83090286312e-07	0.202772461224	1.68739218659e-06	0.199317912169	0.0	0.203581508152	1.41733520964e-06	0.215504444299	2.3930504523e-06	0.202127126563	7.47151167237e-07	0.223494993439	3.27003786782e-06	0.196951278302	1.04405652175e-06	0.210782430237
b1105	1162638	1163279	1	gene		1162638	0	P0AB38	Penicillin-binding protein activator LpoB OS=Escherichia coli (strain K12) GN=lpoB PE=1 SV=1	lpoB	Cell outer membrane	0.0259018735619	0.0263200144789	0.0277273934193	49.5557643787	0.000156929073503	0.196152402548	0.000143788230857	0.206210685945	0.000103503156883	0.203356421435	0.000111218069327	0.216653070967	0.000101524140303	0.197709374124	9.88011692506e-05	0.222022526782	0.000121137612106	0.207447190113	0.000150016682771	0.221102705764	0.00013207802704	0.204138928208	8.98736112134e-05	0.195261769478	0.000128740906788	0.202773144314	0.00011835164746	0.199319599561	0.000125141847925	0.203581508152	0.000127254164242	0.215505861634	0.000182283387718	0.202129519614	0.000156124004951	0.22349574059	0.000133774608797	0.19695454834	0.00011934772705	0.210783474294
b1106	1163260	1164084	1	gene		1163279	0	P75948				4.59165577905e-07			49.5816662522	-0.0	0.196309331621	-0.0	0.206354474175	-0.0	0.203459924592	-0.0	0.216764289036	-0.0	0.197810898265	-0.0	0.222121327951	-0.0	0.207568327725	-0.0	0.221252722447	-0.0	0.204271006235	-0.0	0.195351643089	-0.0	0.202901885221	-0.0	0.199437951209	-0.0	0.20370665	-0.0	0.215633115798	-0.0	0.202311803002	-0.0	0.223651864595	-0.0	0.197088322948	-0.0	0.210902822021
b1107	1164095	1165120	1	gene		1164095	0	P75949				4.59165577905e-07			49.5816667114	0.000143345409465	0.196309331621	9.37534014154e-05	0.206354474175	0.000148938592664	0.203459924592	9.91481227377e-05	0.216764289036	0.000123810381204	0.197810898265	0.000113927206797	0.222121327951	0.000169278630709	0.207568327725	0.000100564306332	0.221252722447	0.000126749747204	0.204271006235	9.86538243296e-05	0.195351643089	0.000133778678106	0.202901885221	9.08668511331e-05	0.199437951209	0.000148579783771	0.20370665	9.0189447535e-05	0.215633115798	0.000145821400769	0.202311803002	9.20251064665e-05	0.223651864595	0.00016149845871	0.197088322948	0.000105109255161	0.210902822021
b1108	1165143	1165685	1	gene		1165143	0	P0A8E1				4.59165577905e-07			49.5816671706	9.91596157775e-05	0.196452677031	0.000138748505122	0.206448227577	0.000126945076501	0.203608863185	0.000108051878057	0.216863437159	0.00017811286576	0.197934708646	9.53088313741e-05	0.222235255158	0.000135841347566	0.207737606356	0.000121043830799	0.221353286753	0.00027612428825	0.204397755983	6.87915064528e-05	0.195450296914	0.000130493184128	0.203035663899	0.000151727646108	0.19952881806	0.000100938067478	0.203855229784	0.000120400993174	0.215723305246	0.000155377925233	0.202457624402	0.000121128979455	0.223743889702	0.000211827902729	0.197249821407	0.000146447354817	0.211007931276
PM00218	1165992	1166084	1	promoter	[b1109]	1165992	0					4.59165577905e-07			49.5816676297	-0.0	0.196551836646	-0.0	0.206586976082	-0.0	0.203735808261	-0.0	0.216971489037	-0.0	0.198112821512	-0.0	0.222330563989	-0.0	0.207873447704	-0.0	0.221474330584	-0.0	0.204673880271	-0.0	0.19551908842	-0.0	0.203166157083	-0.0	0.199680545706	-0.0	0.203956167851	-0.0	0.215843706239	-0.0	0.202613002328	-0.0	0.223865018681	-0.0	0.19746164931	-0.0	0.211154378631
b1109	1166085	1167389	1	gene		1166085	0	P00393	NADH dehydrogenase OS=Escherichia coli (strain K12) GN=ndh PE=1 SV=2	ndh	Cell membrane	0.0481423544996	0.053306036832	0.0520448274062	49.5816680889	0.00035209897509	0.196551836646	0.000329485510728	0.206586976082	0.000284467768416	0.203735808261	0.000328448149017	0.216971489037	0.000241723263103	0.198112821512	0.000306068124552	0.222330563989	0.000291305590812	0.207873447704	0.000319716995799	0.221474330584	0.000426389663279	0.204673880271	0.000270340498772	0.19551908842	0.000292657695023	0.203166157083	0.000396315065748	0.199680545706	0.000268249838746	0.203956167851	0.000420414323809	0.215843706239	0.000253649489688	0.202613002328	0.000404817405804	0.223865018681	0.000229225037808	0.19746164931	0.000311271586035	0.211154378631
b1110	1167599	1168138	1	gene		1167599	0	P0AB35				4.59165577905e-07			49.6298104434	-0.0	0.196903935621	-0.0	0.206916461593	-0.0	0.20402027603	-0.0	0.217299937186	-0.0	0.198354544775	-0.0	0.222636632114	-0.0	0.208164753294	-0.0	0.221794047579	-0.0	0.205100269934	-0.0	0.195789428919	-0.0	0.203458814778	-0.0	0.200076860772	-0.0	0.20422441769	-0.0	0.216264120563	-0.0	0.202866651817	-0.0	0.224269836087	-0.0	0.197690874348	-0.0	0.211465650217
b1111	1168200	1168832	-1	gene		1168200	0	P75952				4.59165577905e-07			49.6298109026	1.16451321559e-06	0.196903935621	2.2864922352e-06	0.206916461593	1.10990271412e-06	0.20402027603	3.44868617986e-06	0.217299937186	5.81174698096e-07	0.198354544775	1.08199395416e-06	0.222636632114	3.54659270264e-06	0.208164753294	1.95065928987e-06	0.221794047579	0.0	0.205100269934	0.0	0.195789428919	0.0	0.203458814778	3.22512633761e-07	0.200076860772	0.0	0.20422441769	0.0	0.216264120563	0.0	0.202866651817	0.0	0.224269836087	0.0	0.197690874348	0.0	0.211465650217
PM0-36234	1168833	1168844	-1	promoter	[b1111]	1168833	0					4.59165577905e-07			49.6298113617	-0.0	0.196905100135	-0.0	0.206918748085	-0.0	0.204021385933	-0.0	0.217303385872	-0.0	0.198355125949	-0.0	0.222637714107	-0.0	0.208168299887	-0.0	0.221795998239	-0.0	0.205100269934	-0.0	0.195789428919	-0.0	0.203458814778	-0.0	0.200077183285	-0.0	0.20422441769	-0.0	0.216264120563	-0.0	0.202866651817	-0.0	0.224269836087	-0.0	0.197690874348	-0.0	0.211465650217
PM0-44753	1169019	1169072	1	promoter	[b1112]	1169019	0					4.59165577905e-07			49.6298118209	-0.0	0.196905100135	-0.0	0.206918748085	-0.0	0.204021385933	-0.0	0.217303385872	-0.0	0.198355125949	-0.0	0.222637714107	-0.0	0.208168299887	-0.0	0.221795998239	-0.0	0.205100269934	-0.0	0.195789428919	-0.0	0.203458814778	-0.0	0.200077183285	-0.0	0.20422441769	-0.0	0.216264120563	-0.0	0.202866651817	-0.0	0.224269836087	-0.0	0.197690874348	-0.0	0.211465650217
b1112	1169073	1169330	1	gene		1169073	0	P0AB40	Multiple stress resistance protein BhsA OS=Escherichia coli (strain K12) GN=bhsA PE=1 SV=1	bhsA	Cell outer membrane	0.00326599250652	0.00227473364441	0.00159709238449	49.6298122801	5.49440411848e-06	0.196905100135	1.38978854538e-05	0.206918748085	6.36318090414e-06	0.204021385933	1.97699513925e-05	0.217303385872	7.16180697214e-06	0.198355125949	2.32784372897e-05	0.222637714107	7.76067003608e-06	0.208168299887	1.03385298758e-05	0.221795998239	3.39271868022e-05	0.205100269934	1.49988013992e-05	0.195789428919	4.99062612048e-05	0.203458814778	3.20747882604e-05	0.200077183285	8.74299144302e-05	0.20422441769	4.36620490862e-05	0.216264120563	0.000116265705024	0.202866651817	3.47269625671e-05	0.224269836087	8.75475430973e-05	0.197690874348	4.19372049107e-05	0.211465650217
b1113	1169412	1170374	-1	gene		1169412	0	P75954	Probable L,D-transpeptidase YcfS OS=Escherichia coli (strain K12) GN=ycfS PE=1 SV=1	ycfS	Periplasm	0.00115807216364	0.00184948286712	0.00106869790433	49.6330782726	0.0	0.196910594539	2.13002180252e-07	0.20693264597	0.0	0.204027749113	3.53479524046e-07	0.217323155824	0.0	0.198362287756	5.5916470155e-07	0.222660992545	0.0	0.208176060557	0.0	0.221806336769	1.9452813204e-06	0.205134197121	0.0	0.19580442772	0.0	0.203508721039	0.0	0.200109258073	0.0	0.204311847604	1.89390348691e-06	0.216307782612	0.0	0.202982917522	1.27482633489e-06	0.224304563049	0.0	0.197778421891	2.05342164828e-07	0.211507587422
PM0-9396	1170375	1170417	-1	promoter	[b1113]	1170375	0					4.59165577905e-07			49.6342363447	-0.0	0.196910594539	-0.0	0.206932858973	-0.0	0.204027749113	-0.0	0.217323509303	-0.0	0.198362287756	-0.0	0.222661551709	-0.0	0.208176060557	-0.0	0.221806336769	-0.0	0.205136142402	-0.0	0.19580442772	-0.0	0.203508721039	-0.0	0.200109258073	-0.0	0.204311847604	-0.0	0.216309676515	-0.0	0.202982917522	-0.0	0.224305837876	-0.0	0.197778421891	-0.0	0.211507792764
b1114	1170518	1173964	-1	gene		1170518	0	P30958	Transcription-repair-coupling factor OS=Escherichia coli (strain K12) GN=mfd PE=1 SV=2	mfd	Cytoplasm	0.0152012323253	0.0171021123115	0.0157769167155	49.6342368039	0.000234846821678	0.196910594539	0.000270284417077	0.206932858973	0.000250361205019	0.204027749113	0.000288029334591	0.217323509303	0.000233249295984	0.198362287756	0.000273969084058	0.222661551709	0.000295124146818	0.208176060557	0.000313697878927	0.221806336769	0.000260215354096	0.205136142402	0.000246175282565	0.19580442772	0.000254661497679	0.203508721039	0.000271489995061	0.200109258073	0.000308484287674	0.204311847604	0.000280046500269	0.216309676515	0.00030286035526	0.202982917522	0.000289457438423	0.224305837876	0.000259326647805	0.197778421891	0.000249290840192	0.211507792764
PM0-2261	1173965	1174028	-1	promoter	[b1114]	1173965	0					4.59165577905e-07			49.6494380362	-0.0	0.19714544136	-0.0	0.20720314339	-0.0	0.204278110318	-0.0	0.217611538638	-0.0	0.198595537052	-0.0	0.222935520794	-0.0	0.208471184704	-0.0	0.222120034648	-0.0	0.205396357756	-0.0	0.196050603003	-0.0	0.203763382537	-0.0	0.200380748068	-0.0	0.204620331892	-0.0	0.216589723016	-0.0	0.203285777878	-0.0	0.224595295314	-0.0	0.198037748539	-0.0	0.211757083604
b1115	1174092	1175165	-1	gene		1174092	0	P75955				4.59165577905e-07			49.6494384954	-0.0	0.19714544136	-0.0	0.20720314339	-0.0	0.204278110318	-0.0	0.217611538638	-0.0	0.198595537052	-0.0	0.222935520794	-0.0	0.208471184704	-0.0	0.222120034648	-0.0	0.205396357756	-0.0	0.196050603003	-0.0	0.203763382537	-0.0	0.200380748068	-0.0	0.204620331892	-0.0	0.216589723016	-0.0	0.203285777878	-0.0	0.224595295314	-0.0	0.198037748539	-0.0	0.211757083604
b1116	1175427	1176626	1	gene		1175427	0	P0ADC3	Lipoprotein-releasing system transmembrane protein lolC OS=Escherichia coli (strain K12) GN=lolC PE=1 SV=1	lolC	Cell inner membrane	0.00208264058268	0.00215110339945	0.0019733014794	49.6494389546	3.25883593409e-05	0.19714544136	4.02601381635e-05	0.20720314339	3.07333535735e-05	0.204278110318	2.64108792471e-05	0.217611538638	2.24965596682e-05	0.198595537052	3.19287767539e-05	0.222935520794	2.35408282627e-05	0.208471184704	2.75138676673e-05	0.222120034648	1.74220551431e-05	0.205396357756	1.04464429484e-05	0.196050603003	2.73273026513e-05	0.203763382537	2.1087028964e-05	0.200380748068	2.51447575015e-05	0.204620331892	2.78834993202e-05	0.216589723016	3.32790226352e-05	0.203285777878	2.52527205029e-05	0.224595295314	3.1923749423e-05	0.198037748539	2.26554836238e-05	0.211757083604
b1117	1176619	1177320	1	gene		1176626	0	P75957	Lipoprotein-releasing system ATP-binding protein LolD OS=Escherichia coli (strain K12) GN=lolD PE=1 SV=2	lolD	Cell inner membrane	0.0229540170138	0.0210969342858	0.0195071797098	49.6515215951	9.09949665713e-05	0.19717802972	7.694774249e-05	0.207243403528	7.95502276196e-05	0.204308843672	6.43542029095e-05	0.217637949517	7.52964752186e-05	0.198618033612	6.01984542448e-05	0.22296744957	8.78327214645e-05	0.208494725532	5.67455387185e-05	0.222147548515	5.83535268156e-05	0.205413779812	6.0454977367e-05	0.196061049446	6.79032856055e-05	0.203790709839	6.78707951884e-05	0.200401835097	7.73799814844e-05	0.20464547665	6.54709094689e-05	0.216617606515	7.29474119971e-05	0.2033190569	5.86234738062e-05	0.224620548035	7.10452689963e-05	0.198069672288	6.39303937552e-05	0.211779739088
b1118	1177320	1178564	1	gene		1177320	0	P75958	Lipoprotein-releasing system transmembrane protein lolE OS=Escherichia coli (strain K12) GN=lolE PE=1 SV=3	lolE	Cell inner membrane	0.000292432470577	0.000111921470199	0.000132059826222	49.6744756122	1.88459004237e-05	0.197269024686	2.97149226764e-05	0.20732035127	1.00837939411e-05	0.2043883939	2.62897924022e-05	0.21770230372	1.91109210963e-05	0.198693330087	2.57892902949e-05	0.223027648025	1.71774136656e-05	0.208582558254	3.41522006333e-05	0.222204294054	1.15955228527e-05	0.205472133338	1.29758177852e-05	0.196121504423	1.50908336803e-05	0.203858613125	1.04716461704e-05	0.200469705892	9.04478436828e-06	0.204722856631	1.6147266848e-05	0.216683077425	1.40110809221e-05	0.203392004312	2.3275053187e-05	0.224679171508	1.95951049932e-05	0.198140717557	2.48569005502e-05	0.211843669482
b1119	1178593	1179504	1	gene		1178593	0	P75959				4.59165577905e-07			49.6747680446	1.68244792623e-05	0.197287870587	1.86716459543e-05	0.207350066193	1.87187644832e-05	0.204398477694	1.24103223068e-05	0.217728593512	1.98819445856e-05	0.198712441008	1.55840496813e-05	0.223053437315	1.70930201796e-05	0.208599735667	1.56249160097e-05	0.222238446255	8.32830396741e-06	0.205483728861	6.04083478442e-06	0.196134480241	1.45263024642e-05	0.203873703959	9.81864570068e-06	0.200480177538	7.57140402525e-06	0.204731901415	1.53858057654e-05	0.216699224691	1.20923789369e-05	0.203406015393	1.14965961146e-05	0.224702446562	1.0289087202e-05	0.198160312662	7.71842781042e-06	0.211868526382
b1120	1179631	1180359	1	gene		1179631	0	P75960	NAD-dependent deacetylase OS=Escherichia coli (strain K12) GN=cobB PE=1 SV=2	cobB	Cytoplasm	0.0265157776249	0.025793090382	0.0263180542748	49.6747685038	2.98763082874e-05	0.197304695066	4.1428801576e-05	0.207368737839	3.11831273479e-05	0.204417196458	4.85847436699e-05	0.217741003835	4.48385399553e-05	0.198732322953	2.8124944224e-05	0.223069021365	3.97167171682e-05	0.208616828688	3.38878538975e-05	0.222254071171	8.15926512849e-05	0.205492057165	3.96592920207e-05	0.196140521076	3.81295579443e-05	0.203888230261	4.43784476495e-05	0.200489996184	4.37628964285e-05	0.20473947282	4.74259881516e-05	0.216714610497	6.24787753598e-05	0.203418107772	4.71564436864e-05	0.224713943158	4.97640671519e-05	0.198170601749	4.45788872924e-05	0.21187624481
